PRODUTO;NOME_GENERICO;NOME_MEDICAMENTO;QUANTIDADE;FAIXA_ETARIA;REG_INFARMED;AREA_TERAPEUTICA;LOTE;Dosagem;TEMPERATURA;PRECO;ADMINISTRACAO;RECEITA;GENERICO;FORMATO
3194;Clotrimazol;Gino-Lotremine;1;11;442621937;14;;10 mg/g;7;94,00;11;0;0;69
3195;Clotrimazol;Lotremine;10;8;660258628;5;;10 mg/g;5;57,00;1;0;0;67
3196;Clotrimazol;Micolysin;13;5;121476426;5;;10 mg/g;4;23,00;1;0;0;67
3197;Clotrimazol;Micolysin;9;10;287653195;10;;10 mg/g;3;113,00;1;0;0;173
3198;Clotrimazol;Nalbix;8;4;387520339;8;;100 mg;5;12,00;4;0;0;59
3199;Clotrimazol;Nalbix;1;3;58002750;14;;10 mg/g;1;80,00;1;0;0;67
3200;Clotrimazol;Nalbix;12;0;129948756;10;;10 mg/ml;4;35,00;8;0;0;173
3201;Clotrimazol;Pan-Fungex;15;11;178561140;0;;10 mg/g;0;110,00;1;0;0;67
3202;Cloxazolam;Cloxam;9;7;579419036;9;;1 mg;4;69,00;2;0;0;41
3203;Cloxazolam;Cloxam;7;5;683443614;20;;2 mg;3;102,00;2;0;0;41
3204;Cloxazolam;Olcadil;8;8;867714687;8;;2 mg;2;101,00;2;0;0;41
3205;Clozapina;Clozapina Generis;6;5;335740791;0;;100 mg;6;41,00;2;1;1;41
3206;Clozapina;Clozapina Generis;12;1;961375810;20;;25 mg;6;57,00;2;1;1;41
3207;Clozapina;Clozapina Generis;9;7;246624140;0;;50 mg;1;22,00;2;0;0;41
3208;Clozapina;Leponex;5;4;310782194;17;;100 mg;0;111,00;2;0;0;41
3209;Clozapina;Leponex;7;2;386564219;9;;25 mg;2;82,00;2;0;0;41
3210;Clozapina;Ozapim;7;4;203131936;14;;100 mg;7;3,00;2;0;0;41
3211;Clozapina;Ozapim;7;0;84238133;8;;25 mg;6;146,00;2;0;0;41
3212;Cobamamida;Cobaxid;15;0;676407617;4;;1 mg;0;150,00;2;0;0;28
3213;Cobamamida;Cobaxid;11;7;68137709;11;;2.5 mg;3;56,00;2;0;0;28
3214;Cobamamida;Cobaxid;13;10;732848649;20;;5 mg/2 ml;1;128,00;13;0;0;137
3215;Cobamamida;Cobaxid Infantil;9;5;476197989;10;;1 mg;4;110,00;10;0;0;147
3216;Cobamamida;Jaba B12;11;8;551270027;10;;2.5 mg;3;82,00;2;0;0;41
3217;Cobamamida;Jaba B12;4;8;131849611;17;;10 mg/2 ml;5;131,00;6;0;0;137
3218;Cobamamida;Jaba B12;9;11;342516015;17;;20 mg/2 ml;4;69,00;9;0;0;137
3219;Cobamamida;Jaba B12;12;6;440414489;2;;5 mg/2 ml;0;41,00;14;0;0;137
3220;Cobamamida + Cocarboxilase + Piridoxina + Riboflavina;Stimulex;9;11;694220698;8;;Associacao;7;144,00;2;0;0;55
3221;Cobamamida + Cocarboxilase + Piridoxina + Riboflavina;Stimulex;5;2;939490988;17;;Associacao;1;119,00;14;0;0;139
3222;Cocarboxilase;Trifosfaneurina;4;6;848197845;17;;17.2 mg;0;29,00;2;0;0;41
3223;Cocarboxilase;Trifosfaneurina;2;3;103992352;17;;42.9 mg/5 ml;6;62,00;7;0;0;177
3224;Codergocrina;Hydergine;10;8;230690542;3;;1.5 mg;0;55,00;2;0;0;41
3225;Codergocrina;Hydergine;8;1;565008684;17;;4.5 mg;2;141,00;2;0;0;41
3226;Codergocrina;Hydergine;1;7;886721745;0;;1 mg/ml;0;119,00;13;0;0;103
3227;Codergocrina;Hydergine;7;4;602031875;2;;3 mg/ml;1;119,00;14;0;0;103
3228;Codeina;Toseina;3;4;959838915;5;;2 mg/ml;3;10,00;6;0;0;180
3229;Codeina + Erisimo officinalis;Euphon;8;11;166367700;6;;1 mg/ml + 3 mg/ml;6;26,00;8;0;0;215
3230;Codeina + Feniltoloxamina;Codipront;6;4;941115467;3;;30 mg + 10 mg;0;32,00;2;0;0;28
3231;Codeina + Feniltoloxamina;Codipront;14;7;771227288;18;;2.22 mg/ml + 0.733 mg/ml;5;18,00;3;0;0;215
3232;Codeina + Sulfoguaiacolato de potassio + Benzoato de sodio;Codol;4;6;163896504;17;;10 mg + 50 mg + 100 mg;6;63,00;2;0;0;55
3233;Colagenase;Ulcerase;1;10;11899142;13;;0.6 U/g;0;96,00;14;0;0;165
3234;Colecalciferol;Vigantol;11;6;652637039;6;;0.5 mg/ml;1;48,00;14;0;0;180
3235;Colessevelam;Cholestagel;5;3;720168673;3;;625 mg;5;60,00;2;0;0;55
3236;Colestipol;Colestid;10;5;439184231;15;;5000 mg;3;150,00;9;0;0;113
3237;Colestiramina;Quantalan;7;0;576539956;12;;4000 mg;5;18,00;11;0;0;162
3238;Colistimetato de sodio;Colistina Generis;5;2;948900220;13;;1000000 U.I.;6;45,00;10;1;1;155
3239;Colistimetato de sodio;Colixin;6;3;506020450;16;;1000000 U.I.;3;142,00;7;0;0;156
3240;Colistimetato de sodio;Colixin;3;0;486552335;11;;2000000 U.I.;0;125,00;10;0;0;156
3241;Colistimetato de sodio;Promixin;11;11;761739117;1;;1000000 U.I.;4;118,00;10;0;0;158
3242;Colquicina;Colchicine;15;8;485415141;19;;1 mg;3;118,00;2;0;0;41
3243;Complexo ferro-dextrano;Cosmofer;8;9;21978756;7;;50 mg/ml;5;17,00;6;0;0;179
3244;Complexo ferro-dextrano;Monofar;13;0;184996779;9;;100 mg/ml;2;15,00;10;0;0;179
3245;Complexo hidroxido ferrico-polimaltose;Ferrum Hausmann;6;6;925442546;4;;357 mg;7;41,00;2;0;0;53
3246;Complexo hidroxido ferrico-polimaltose;Ferrum Hausmann;5;4;122516714;13;;178.6 mg/ml;7;99,00;5;0;0;180
3247;Complexo hidroxido ferrico-polimaltose;Maltofer;6;0;481685200;0;;357 mg/5 ml;2;75,00;4;0;0;180
3248;Condroitina;Ossin 500;12;7;729276995;8;;500 mg;6;80,00;2;0;0;28
3249;Condroitina;Structum;8;11;702640471;2;;500 mg;7;61,00;2;0;0;28
3250;Conestate alfa;Ruconest;5;5;141902739;16;;2100 U;4;103,00;8;0;0;155
3251;Corifolitropina alfa;Elonva;6;11;526968726;4;;100 µg/0.5 ml;5;11,00;1;0;0;177
3252;Corifolitropina alfa;Elonva;5;3;369988292;3;;150 µg/0.5 ml;0;11,00;6;0;0;177
3253;Crisantaspase;Erwinase;7;3;280686538;20;;10000 U.I.;7;140,00;12;0;0;155
3254;Cromocarbo dietilamina;Fradilen;5;0;83371168;2;;200 mg;0;30,00;2;0;0;28
3255;Crotamiton;Eurax;2;7;926850755;12;;100 mg/g;1;53,00;1;0;0;67
3256;Crotamiton;Eurax;13;4;216931996;14;;100 mg/ml;0;85,00;4;0;0;122
3257;Crotamiton;Scabicin;4;5;217585562;14;;100 mg/ml;1;85,00;7;0;0;73
3258;Canfora + Eucaliptol;Transpulmina (Infantil);5;1;431063605;6;;25 mg/g + 100 mg/g;7;81,00;12;0;0;165
3259;Canfora + Eucaliptol + Mentol;Transpulmina (Adulto);3;10;403080817;3;;25 mg/g + 100 mg/g + 50 mg/g;7;63,00;11;0;0;165
3260;Canfora + Eucaliptol + Mentol;Transpulmina (Adulto);11;9;106966495;6;;27 mg + 65 mg + 9 mg;1;140,00;2;0;0;202
3261;Canfora + Eucaliptol + Mentol;Transpulmina (Infantil);13;3;43564464;9;;13 mg + 31 mg + 4 mg;3;102,00;1;0;0;202
3262;Canfora + Mentol;Vicks Inalador;12;1;324788066;8;;410 mg/g + 410 mg/g;5;50,00;12;0;0;189
3263;Canfora + Mentol + Salicilato de metilo e outras associacoes;Balsamo Analgesico Labesfal;15;8;413237338;12;;Associacao;3;11,00;3;0;0;165
3264;Celulas autologas de cartilagem humana;ChondroCelect;13;1;651593729;17;;10000 U/µl;3;65,00;5;0;0;208
3265;Celulas vivas de levedura + oleo de figado de tubarao;Sperti Preparacao H;6;7;10936828;16;;10 mg/g + 30 mg/g;0;118,00;2;0;0;168
3266;Celulas vivas de levedura + oleo de figado de tubarao;Sperti Preparacao H;4;8;222562014;2;;23 mg + 69 mg;7;119,00;10;0;0;202
3267;Dabigatrano etexilato;Pradaxa;2;11;32129615;9;;110 mg;3;76,00;2;0;0;28
3268;Dabigatrano etexilato;Pradaxa;4;7;958692124;8;;75 mg;2;71,00;2;0;0;28
3269;Dacarbazina;Dacarbazina Medac;3;7;197358200;17;;100 mg;5;119,00;11;0;0;138
3270;Dacarbazina;Dacarbazina Medac;14;10;221951076;16;;200 mg;4;45,00;4;0;0;138
3271;Dacarbazina;Dacarbazina Medac;12;8;912866775;20;;1000 mg;5;83,00;9;0;0;159
3272;Dacarbazina;Dacarbazina Medac;9;6;667110663;0;;500 mg;0;22,00;7;0;0;159
3273;Dacarbazina;Fauldetic;9;8;264241349;17;;200 mg;5;90,00;9;0;0;155
3274;Dacarbazina;Fauldetic;14;5;597253224;7;;600 mg;7;24,00;5;0;0;155
3275;Dalteparina sodica;Fragmin;10;3;516517451;15;;10000 U.I./0.4 ml;4;110,00;11;0;0;177
3276;Dalteparina sodica;Fragmin;3;2;17205566;18;;10000 U.I./1 ml;6;81,00;12;0;0;177
3277;Dalteparina sodica;Fragmin;15;5;138539815;2;;12500 U.I./0.5 ml;7;52,00;1;0;0;177
3278;Dalteparina sodica;Fragmin;5;2;62230420;9;;15000 U.I./0.6 ml;4;104,00;7;0;0;177
3279;Dalteparina sodica;Fragmin;1;0;565100544;3;;18000 U.I./0.72 ml;5;84,00;11;0;0;177
3280;Dalteparina sodica;Fragmin;13;8;449477288;11;;2500 U.I./0.2 ml;4;143,00;12;0;0;177
3281;Dalteparina sodica;Fragmin;12;0;328262336;20;;2500 U.I./ml;3;17,00;12;0;0;177
3282;Dalteparina sodica;Fragmin;1;6;585687735;17;;25000 U.I./ml;5;73,00;9;0;0;177
3283;Dalteparina sodica;Fragmin;5;3;539036133;9;;5000 U.I./0.2 ml;1;99,00;11;0;0;177
3284;Dalteparina sodica;Fragmin;13;4;332480709;11;;7500 U.I./0.3 ml;6;127,00;10;0;0;177
3285;Danaparoide sodico;Orgaran;8;2;541878619;9;;750 U/0.6 ml;7;111,00;7;0;0;177
3286;Danazol;Danatrol;8;11;782120955;20;;100 mg;5;147,00;2;0;0;28
3287;Danazol;Danatrol;13;10;775231398;1;;200 mg;6;16,00;2;0;0;28
3288;Dapoxetina;Priligy;9;10;575241765;17;;30 mg;7;77,00;2;0;0;56
3289;Dapoxetina;Priligy;4;10;260035385;8;;60 mg;3;144,00;2;0;0;56
3290;Dapsona;Sulfona Zimaia;11;2;719891222;1;;100 mg;5;50,00;2;0;0;41
3291;Daptomicina;Cubicin;14;9;237317555;0;;350 mg;0;86,00;7;0;0;156
3292;Daptomicina;Cubicin;10;2;726029511;16;;500 mg;0;119,00;12;0;0;156
3293;Darbepoetina alfa;Aranesp;10;0;545004171;8;;10 µg/0.4 ml;5;44,00;14;0;0;177
3294;Darbepoetina alfa;Aranesp;15;4;543786830;19;;10 µg/0.4 ml;0;2,00;11;0;0;177
3295;Darbepoetina alfa;Aranesp;5;3;984408872;4;;100 µg/0.5 ml;0;31,00;6;0;0;177
3296;Darbepoetina alfa;Aranesp;2;1;404183050;20;;100 µg/0.5 ml;6;7,00;1;0;0;177
3297;Darbepoetina alfa;Aranesp;6;6;589030788;19;;130 µg/0.65 ml;4;50,00;1;0;0;177
3298;Darbepoetina alfa;Aranesp;1;6;834028088;13;;130 µg/0.65 ml;3;139,00;13;0;0;177
3299;Darbepoetina alfa;Aranesp;12;3;405148986;6;;15 µg/0.375 ml;7;136,00;12;0;0;177
3300;Darbepoetina alfa;Aranesp;9;7;47526910;8;;15 µg/0.375 ml;7;3,00;9;0;0;177
3301;Darbepoetina alfa;Aranesp;10;11;595479265;8;;15 µg/1 ml;3;41,00;13;0;0;177
3302;Darbepoetina alfa;Aranesp;13;6;53964200;14;;150 µg/0.3 ml;5;102,00;2;0;0;177
3303;Darbepoetina alfa;Aranesp;8;6;354488704;6;;150 µg/0.3 ml;1;134,00;6;0;0;177
3304;Darbepoetina alfa;Aranesp;7;2;823428076;9;;20 µg/0.5 ml;1;66,00;4;0;0;177
3305;Darbepoetina alfa;Aranesp;6;4;456139480;2;;20 µg/0.5 ml;6;100,00;3;0;0;177
3306;Darbepoetina alfa;Aranesp;7;3;7736486;18;;25 µg/1 ml;2;4,00;14;0;0;177
3307;Darbepoetina alfa;Aranesp;8;0;207679488;17;;30 µg/0.3 ml;4;116,00;4;0;0;177
3308;Darbepoetina alfa;Aranesp;5;5;91812407;9;;30 µg/0.3 ml;5;52,00;13;0;0;177
3309;Darbepoetina alfa;Aranesp;7;9;166318411;20;;300 µg/0.6 ml;7;3,00;8;0;0;177
3310;Darbepoetina alfa;Aranesp;12;0;620430975;17;;300 µg/0.6 ml;7;27,00;4;0;0;177
3311;Darbepoetina alfa;Aranesp;5;1;256660775;10;;40 µg/0.4 ml;4;3,00;2;0;0;177
3312;Darbepoetina alfa;Aranesp;10;2;87866329;7;;40 µg/0.4 ml;2;43,00;9;0;0;177
3313;Darbepoetina alfa;Aranesp;4;6;910364150;8;;40 µg/1 ml;2;139,00;6;0;0;177
3314;Darbepoetina alfa;Aranesp;11;6;399746099;16;;50 µg/0.5 ml;2;80,00;8;0;0;177
3315;Darbepoetina alfa;Aranesp;15;7;943297083;15;;50 µg/0.5 ml;6;4,00;3;0;0;177
3316;Darbepoetina alfa;Aranesp;14;10;175130513;6;;500 µg/1 ml;5;106,00;3;0;0;177
3317;Darbepoetina alfa;Aranesp;11;5;474503044;7;;500 µg/1 ml;0;54,00;7;0;0;177
3318;Darbepoetina alfa;Aranesp;9;4;738953003;0;;60 µg/0.3 ml;7;142,00;1;0;0;177
3319;Darbepoetina alfa;Aranesp;14;8;611901305;6;;60 µg/0.3 ml;1;89,00;4;0;0;177
3320;Darbepoetina alfa;Aranesp;12;9;738671592;5;;60 µg/1 ml;3;138,00;8;0;0;177
3321;Darbepoetina alfa;Aranesp;5;10;299384991;9;;80 µg/0.4 ml;4;6,00;7;0;0;177
3322;Darbepoetina alfa;Aranesp;13;1;351270561;16;;80 µg/0.4 ml;6;65,00;2;0;0;177
3323;Darifenacina;Emselex;12;9;320361681;18;;15 mg;5;132,00;2;0;0;46
3324;Darifenacina;Emselex;15;1;6126909;16;;7.5 mg;0;95,00;2;0;0;46
3325;Darunavir;Prezista;11;4;338091891;5;;150 mg;1;145,00;2;0;0;56
3326;Darunavir;Prezista;9;5;902409724;12;;300 mg;4;7,00;2;0;0;56
3327;Darunavir;Prezista;1;1;791393980;19;;400 mg;1;39,00;2;0;0;56
3328;Darunavir;Prezista;2;10;753962292;10;;600 mg;6;15,00;2;0;0;56
3329;Darunavir;Prezista;4;8;543156488;8;;75 mg;4;81,00;2;0;0;56
3330;Dasatinib;Sprycel;13;0;784167947;10;;100 mg;1;27,00;2;0;0;56
3331;Dasatinib;Sprycel;15;4;392021378;0;;140 mg;7;4,00;2;0;0;56
3332;Dasatinib;Sprycel;9;0;186827330;15;;20 mg;7;59,00;2;0;0;56
3333;Dasatinib;Sprycel;7;9;629649011;5;;50 mg;0;90,00;2;0;0;56
3334;Dasatinib;Sprycel;8;0;519563327;10;;70 mg;4;15,00;2;0;0;56
3335;Dasatinib;Sprycel;12;10;780337836;0;;80 mg;3;69,00;2;0;0;56
3336;Daunorrubicina;Daunoxome;7;2;626173818;15;;2 mg/ml;3;149,00;14;0;0;65
3337;Deanol + Glicerofosfato de magnesio + Hesperidina;Actilam Per-Os;5;1;218395944;12;;Associacao;5;56,00;4;0;0;180
3338;Deanol + Gluco-heptonato de calcio + Lisina;Tonice;10;3;532375527;0;;10 mg/ml + 30 mg/ml + 20 mg/ml;0;121,00;1;0;0;215
3339;Deanol + Heptaminol;Debrumyl;1;8;603958774;15;;250 mg/5 ml + 180 mg/5 ml;1;29,00;4;0;0;180
3340;Deanol + acido ascorbico + Para-aminobenzoato de magnesio;Tonice;2;7;227017795;14;;10 mg/ml + 20 mg/ml + 30 mg/ml;7;138,00;13;0;0;180
3341;Dectafluor + Fluoreto de sodio + Olafluor;Elmex Gel;13;10;453215025;7;;Associacao;3;97,00;2;0;0;88
3342;Dectafluor + Olafluor;Elmex Liquido;2;10;129485950;3;;11.5 mg/g + 121.26 mg/g;3;86,00;6;0;0;174
3343;Deferriprona;Ferriprox;7;0;873544633;6;;500 mg;1;28,00;2;0;0;56
3344;Deferriprona;Ferriprox;11;1;638159578;19;;100 mg/ml;6;76,00;3;0;0;180
3345;Deflazacorte;Asfor;9;0;455579420;1;;30 mg;1;81,00;2;1;1;41
3346;Deflazacorte;Asfor;14;10;783697197;17;;6 mg;5;41,00;2;1;1;41
3347;Deflazacorte;Deflazacorte AMPDR;10;10;940890105;17;;30 mg;3;37,00;2;1;1;41
3348;Deflazacorte;Deflazacorte AMPDR;1;11;741408783;19;;6 mg;0;128,00;2;1;1;41
3349;Deflazacorte;Deflazacorte APceuticals;13;3;859762304;16;;30 mg;3;12,00;2;1;1;41
3350;Deflazacorte;Deflazacorte APceuticals;12;2;845422948;14;;6 mg;7;110,00;2;1;1;41
3351;Deflazacorte;Deflazacorte Acizan;9;4;992722745;20;;30 mg;5;101,00;2;1;1;41
3352;Deflazacorte;Deflazacorte Acizan;6;7;371320262;11;;6 mg;0;123,00;2;1;1;41
3353;Deflazacorte;Deflazacorte Almus;8;11;211658837;16;;30 mg;7;22,00;2;1;1;41
3354;Deflazacorte;Deflazacorte Almus;7;7;18427512;6;;6 mg;7;94,00;2;1;1;41
3355;Deflazacorte;Deflazacorte Alter;14;11;412580352;6;;30 mg;6;71,00;2;1;1;41
3356;Deflazacorte;Deflazacorte Alter;7;8;591096567;14;;6 mg;7;2,00;2;1;1;41
3357;Deflazacorte;Deflazacorte Ciclum;10;10;948384066;5;;30 mg;5;135,00;2;1;1;41
3358;Deflazacorte;Deflazacorte Ciclum;7;10;127784441;10;;6 mg;5;89,00;2;1;1;41
3359;Deflazacorte;Deflazacorte Cinfa;6;7;569368288;11;;30 mg;2;99,00;2;1;1;41
3360;Deflazacorte;Deflazacorte Cinfa;8;11;860415500;9;;6 mg;6;38,00;2;1;1;41
3361;Deflazacorte;Deflazacorte Farmoz;7;7;779049719;13;;30 mg;3;57,00;2;1;1;41
3362;Deflazacorte;Deflazacorte Farmoz;12;7;282092993;15;;6 mg;7;126,00;2;1;1;41
3363;Deflazacorte;Deflazacorte GP;7;10;234952063;2;;30 mg;6;62,00;2;1;1;41
3364;Deflazacorte;Deflazacorte GP;3;2;608829231;15;;6 mg;5;65,00;2;1;1;41
3365;Deflazacorte;Deflazacorte Generis;15;6;489675085;11;;30 mg;4;77,00;2;1;1;41
3366;Deflazacorte;Deflazacorte Generis;15;6;84104878;15;;6 mg;7;19,00;2;1;1;41
3367;Deflazacorte;Deflazacorte J.Neves;11;4;446492161;8;;30 mg;6;20,00;2;1;1;41
3368;Deflazacorte;Deflazacorte J.Neves;1;6;790713549;9;;6 mg;0;55,00;2;1;1;41
3369;Deflazacorte;Deflazacorte Jaba;15;6;513803575;7;;30 mg;3;56,00;2;1;1;41
3370;Deflazacorte;Deflazacorte Jaba;2;10;566217538;10;;6 mg;1;37,00;2;1;1;41
3371;Deflazacorte;Deflazacorte Tecnicina;7;11;650684815;17;;30 mg;3;101,00;2;1;1;41
3372;Deflazacorte;Deflazacorte Tecnicina;9;11;720328434;11;;6 mg;5;133,00;2;1;1;41
3373;Deflazacorte;Desay;9;2;284303932;11;;30 mg;6;129,00;2;1;1;41
3374;Deflazacorte;Desay;14;6;380055230;3;;6 mg;4;8,00;2;1;1;41
3375;Deflazacorte;Rosilan;5;9;745120260;0;;30 mg;3;90,00;2;0;0;41
3376;Deflazacorte;Rosilan;2;9;90976601;19;;6 mg;6;38,00;2;0;0;41
3377;Deflazacorte;Rosilan;4;5;973470675;4;;22.75 mg/ml;6;9,00;1;0;0;104
3378;Degarrelix;Firmagon;13;11;214427217;12;;120 mg;1;73,00;7;0;0;137
3379;Degarrelix;Firmagon;9;0;908672958;9;;80 mg;0;4,00;12;0;0;137
3380;Denosumab;Prolia;10;7;74266274;13;;60 mg/ml;4;76,00;6;0;0;177
3381;Denosumab;Prolia;9;1;447014530;3;;60 mg/ml;3;15,00;13;0;0;177
3382;Desferrasirox;Exjade;15;5;894874815;20;;125 mg;3;129,00;2;0;0;47
3383;Desferrasirox;Exjade;6;1;118270698;19;;250 mg;6;14,00;2;0;0;47
3384;Desferrasirox;Exjade;2;11;163164928;7;;500 mg;2;51,00;2;0;0;47
3385;Desferroxamina;Desferal;9;3;623121149;7;;500 mg;3;120,00;5;0;0;155
3386;Desfluorano;Suprane;6;3;557464784;14;;1;5;133,00;10;0;0;123
3387;Desirudina;Revasc;15;11;896549710;17;;15 mg;5;66,00;10;0;0;137
3388;Desloratadina;Aerius;15;9;592883866;6;;2.5 mg;3;43,00;2;0;0;51
3389;Desloratadina;Aerius;8;6;696741455;5;;5 mg;3;29,00;2;0;0;51
3390;Desloratadina;Aerius;1;4;208130256;14;;5 mg;7;28,00;2;0;0;56
3391;Desloratadina;Aerius;8;1;72786990;5;;5 mg;1;31,00;14;0;0;120
3392;Desloratadina;Aerius;5;4;506378116;14;;0.5 mg/ml;0;135,00;11;0;0;180
3393;Desloratadina;Aerius;6;1;492520746;4;;0.5 mg/ml;1;72,00;1;0;0;215
3394;Desloratadina;Azomyr;4;1;391466053;11;;2.5 mg;4;54,00;2;0;0;51
3395;Desloratadina;Azomyr;10;2;937911846;17;;5 mg;4;150,00;2;0;0;51
3396;Desloratadina;Azomyr;8;3;638874086;13;;5 mg;6;50,00;2;0;0;56
3397;Desloratadina;Azomyr;2;1;297055028;17;;5 mg;7;22,00;7;0;0;120
3398;Desloratadina;Azomyr;3;0;508571211;16;;0.5 mg/ml;6;85,00;11;0;0;180
3399;Desloratadina;Azomyr;9;8;875394225;16;;0.5 mg/ml;3;80,00;5;0;0;215
3400;Desloratadina;Neoclarityn;14;11;446014069;4;;2.5 mg;3;78,00;2;0;0;51
3401;Desloratadina;Neoclarityn;11;4;669294787;18;;5 mg;3;109,00;2;0;0;51
3402;Desloratadina;Neoclarityn;1;11;816986955;12;;5 mg;4;60,00;2;0;0;56
3403;Desloratadina;Neoclarityn;12;0;858488890;19;;5 mg;0;103,00;12;0;0;120
3404;Desloratadina;Neoclarityn;11;2;967430970;20;;0.5 mg/ml;7;74,00;5;0;0;180
3405;Desloratadina;Neoclarityn;1;7;360457862;6;;0.5 mg/ml;3;53,00;1;0;0;215
3406;Desloratadina + Pseudoefedrina;Aerinaze;14;2;254550625;19;;2.5 mg + 120 mg;7;78,00;2;0;0;45
3407;Desmopressina;Ddavp Desmopressin;7;2;79306639;5;;0.004 mg/1 ml;5;61,00;5;0;0;177
3408;Desmopressina;Ddavp Desmopressin;15;7;992197827;7;;0.1 mg/ml;1;149,00;4;0;0;196
3409;Desmopressina;Desmopressina Actavis;2;8;816868852;6;;0.1 mg;5;75,00;2;1;1;41
3410;Desmopressina;Desmopressina Actavis;8;4;344665785;17;;0.2 mg;5;53,00;2;1;1;41
3411;Desmopressina;Desmopressina Fohr;12;7;577826286;5;;0.1 mg;7;7,00;2;1;1;41
3412;Desmopressina;Desmopressina Fohr;5;8;314546483;15;;0.2 mg;5;79,00;2;1;1;41
3413;Desmopressina;Desmopressina Generis;6;5;822187230;9;;0.1 mg;0;36,00;2;1;1;41
3414;Desmopressina;Desmopressina Generis;11;4;436372410;3;;0.2 mg;2;43,00;2;1;1;41
3415;Desmopressina;Desmopressina Presinex 10 µg/dose Solucao para Pulverizacao Nasal;7;2;492392513;13;;0.1 mg/ml;6;49,00;14;1;1;196
3416;Desmopressina;Desmopressina Teva;1;6;956425770;9;;0.1 mg;5;116,00;2;1;1;41
3417;Desmopressina;Desmopressina Teva;14;8;416318682;18;;0.2 mg;1;104,00;2;1;1;41
3418;Desmopressina;Desmospray;6;3;293861629;0;;0.1 mg/ml;6;72,00;2;0;0;196
3419;Desmopressina;Minirin;5;7;371916369;19;;0.06 mg;5;10,00;13;0;0;120
3420;Desmopressina;Minirin;5;2;781214632;0;;0.12 mg;1;3,00;10;0;0;120
3421;Desmopressina;Minirin;2;9;532200522;9;;0.24 mg;5;30,00;11;0;0;120
3422;Desmopressina;Minirin 0,1 mg;11;8;633448685;13;;0.1 mg;3;76,00;2;0;0;41
3423;Desmopressina;Minirin 0,2 mg;1;11;255001662;12;;0.2 mg;2;109,00;2;0;0;41
3424;Desogestrel;Cerazette;3;3;622546649;4;;0.075 mg;4;109,00;2;0;0;56
3425;Desogestrel;Tangolita;3;6;358964074;15;;0.075 mg;3;69,00;2;1;1;56
3426;Desogestrel + Etinilestradiol;Desogestrel + Etinilestradiol Phagecon;2;2;351662895;19;;0.15 mg + 0.02 mg;0;4,00;2;1;1;41
3427;Desogestrel + Etinilestradiol;Desogestrel + Etinilestradiol Phagecon;7;9;579983782;10;;0.15 mg + 0.03 mg;3;58,00;2;1;1;41
3428;Desogestrel + Etinilestradiol;Gracial;15;10;360010625;14;;Associacao;0;31,00;2;0;0;41
3429;Desogestrel + Etinilestradiol;Laurina;10;10;825827467;0;;Associacao;5;117,00;2;0;0;56
3430;Desogestrel + Etinilestradiol;Laurina 28;13;10;847694610;3;;Associacao;3;17,00;2;0;0;56
3431;Desogestrel + Etinilestradiol;Marvelon;12;0;24822315;4;;0.15 mg + 0.03 mg;3;48,00;2;0;0;41
3432;Desogestrel + Etinilestradiol;Mercilon;11;8;506413475;20;;0.15 mg + 0.02 mg;3;134,00;2;0;0;41
3433;Desogestrel + Etinilestradiol;Novynette;14;3;231439147;0;;0.15 mg + 0.02 mg;1;96,00;2;0;0;56
3434;Desogestrel + Etinilestradiol;Regulon;7;7;424818150;9;;0.15 mg + 0.03 mg;7;3,00;2;0;0;56
3435;Desogestrel + Etinilestradiol;Ydeza;10;6;258683776;16;;0.15 mg + 0.02 mg;3;61,00;2;1;1;41
3436;Desogestrel + Etinilestradiol;Ydeza;4;0;27639607;2;;0.15 mg + 0.03 mg;6;125,00;2;1;1;41
3437;Desonida;Zotinar;9;10;718194517;9;;1 mg/g;5;21,00;1;0;0;67
3438;Desonida;Zotinar Capilar;15;9;926701999;0;;1 mg/ml;4;120,00;8;0;0;173
3439;Desonida + Neomicina;Zotinar N;10;11;643068531;3;;1 mg/g + 3 mg/g;7;18,00;1;0;0;67
3440;Dexametasona;Decadron;3;6;403399732;6;;0.5 mg;0;144,00;2;0;0;41
3441;Dexametasona;Dexafree;6;7;640460104;20;;0.4 mg/0.4 ml;3;49,00;5;0;0;39
3442;Dexametasona;Dexaval;10;8;865106578;0;;1 mg/g;3;83,00;1;0;0;67
3443;Dexametasona;Dexaval Capilar;14;2;769617102;14;;1 mg/ml;3;75,00;1;0;0;173
3444;Dexametasona;Oradexon;7;5;587343733;4;;5 mg/1 ml;6;123,00;3;0;0;177
3445;Dexametasona;Ozurdex;3;3;142590386;1;;700 µg;4;17,00;12;0;0;116
3446;Dexametasona;Ronic;7;6;940528410;8;;1 mg/ml;4;138,00;5;0;0;39
3447;Dexametasona;Ronic;9;8;214732712;18;;1 mg/ml;3;73,00;5;0;0;100
3448;Dexametasona + Clioquinol;Dexaval V;9;10;460323640;20;;1 mg/g + 30 mg/g;3;147,00;1;0;0;67
3449;Dexametasona + Clorofenamina;Dexaval A;6;6;820420669;18;;1 mg/g + 10 mg/g;7;39,00;1;0;0;67
3450;Dexametasona + Clotrimazol;Baycuten;15;0;161550024;10;;0.4 mg/g + 10 mg/g;7;109,00;1;0;0;67
